Timestamp,CAN_ID,DLC,data1,data2,data3,data4,data5,data6,data7,data8,Label,Datetime,SecondsSinceStart
1749462186.502004,337240399,8,92,36,195,73,108,137,240,246,Normal,2025-06-09T15:13:06.502004,95.246316
1749462186.552226,471019907,8,245,30,120,245,230,122,91,34,Normal,2025-06-09T15:13:06.552226,95.296538
1749462186.598886,10962021,8,102,180,64,75,163,14,236,124,Normal,2025-06-09T15:13:06.598886,95.343198
1749462186.652422,56715222,8,238,18,248,46,55,117,23,159,Normal,2025-06-09T15:13:06.652422,95.396734
1749462186.702794,12751604,8,133,11,18,244,85,157,37,144,Normal,2025-06-09T15:13:06.702794,95.447106
1749462186.752379,459742407,8,82,181,53,70,25,247,253,159,Normal,2025-06-09T15:13:06.752379,95.496691
1749462186.791346,375162694,8,9,121,116,27,125,175,133,76,Normal,2025-06-09T15:13:06.791346,95.535658
1749462186.83938,195557687,8,68,138,86,109,42,194,63,222,Normal,2025-06-09T15:13:06.839380,95.583692
1749462186.902367,387542217,8,29,183,215,181,93,91,2,155,Normal,2025-06-09T15:13:06.902367,95.646679
1749462186.95042,232686916,8,234,207,247,223,75,172,129,148,Normal,2025-06-09T15:13:06.950420,95.694732
1749462186.998255,214167918,8,135,83,173,125,214,198,85,220,Normal,2025-06-09T15:13:06.998255,95.742567
1749462187.052109,303778497,8,92,105,103,59,120,59,55,32,Normal,2025-06-09T15:13:07.052109,95.796421
1749462187.099905,330550187,8,117,108,178,250,125,114,72,157,Normal,2025-06-09T15:13:07.099905,95.844217
1749462187.141764,159396956,8,227,41,7,159,89,239,246,150,Normal,2025-06-09T15:13:07.141764,95.886076
1749462187.197067,166258515,8,4,111,225,94,101,60,150,111,Normal,2025-06-09T15:13:07.197067,95.941379
1749462187.252769,208810914,8,24,43,129,120,195,66,46,70,Normal,2025-06-09T15:13:07.252769,95.997081
1749462187.300422,384303175,8,49,33,109,125,147,228,204,190,Normal,2025-06-09T15:13:07.300422,96.044734
1749462187.352039,144273568,8,219,128,201,36,93,245,106,96,Normal,2025-06-09T15:13:07.352039,96.096351
1749462187.401863,14857142,8,209,202,214,127,56,60,183,197,Normal,2025-06-09T15:13:07.401863,96.146175
1749462187.442512,342922563,8,107,70,174,107,0,136,180,62,Normal,2025-06-09T15:13:07.442512,96.186824
1749462187.503195,383599906,8,83,63,179,193,103,192,99,236,Normal,2025-06-09T15:13:07.503195,96.247507
1749462187.552627,350626541,8,231,20,57,190,245,72,131,7,Normal,2025-06-09T15:13:07.552627,96.296939
1749462187.600187,484668841,8,86,144,244,60,224,227,63,57,Normal,2025-06-09T15:13:07.600187,96.344499
1749462187.647992,135424106,8,208,154,105,181,253,198,128,112,Normal,2025-06-09T15:13:07.647992,96.392304
1749462187.699724,86925503,8,19,138,54,223,201,232,64,29,Normal,2025-06-09T15:13:07.699724,96.444036
1749462187.751958,69939131,8,1,92,203,34,129,254,110,198,Normal,2025-06-09T15:13:07.751958,96.49627
1749462187.801798,296208428,8,165,11,5,7,190,170,102,135,Normal,2025-06-09T15:13:07.801798,96.54611
1749462187.838982,380746341,8,123,139,182,81,73,158,22,240,Normal,2025-06-09T15:13:07.838982,96.583294
1749462187.902607,325149703,8,221,113,82,65,176,40,73,32,Normal,2025-06-09T15:13:07.902607,96.646919
1749462187.950159,49777778,8,171,54,140,55,27,219,49,29,Normal,2025-06-09T15:13:07.950159,96.694471
1749462187.998528,484797539,8,159,239,19,135,11,75,65,9,Normal,2025-06-09T15:13:07.998528,96.74284
1749462188.046266,155235695,8,160,78,173,136,105,33,42,121,Normal,2025-06-09T15:13:08.046266,96.790578
1749462189.667537,355271610,8,196,38,98,113,84,228,76,30,Normal,2025-06-09T15:13:09.667537,98.411849
1749462189.716344,217465326,8,171,158,248,133,22,102,147,206,Normal,2025-06-09T15:13:09.716344,98.460656
1749462189.772636,166628298,8,52,255,217,90,72,165,249,13,Normal,2025-06-09T15:13:09.772636,98.516948
1749462189.812714,445389204,8,22,243,7,69,24,39,19,235,Normal,2025-06-09T15:13:09.812714,98.557026
1749462189.873292,493490199,8,50,12,184,82,239,128,201,130,Normal,2025-06-09T15:13:09.873292,98.617604
1749462189.92088,504471369,8,184,88,166,72,128,133,231,132,Normal,2025-06-09T15:13:09.920880,98.665192
1749462189.970813,380859664,8,49,90,125,174,220,73,25,161,Normal,2025-06-09T15:13:09.970813,98.715125
1749462190.016593,241703771,8,26,216,239,188,139,86,25,185,Normal,2025-06-09T15:13:10.016593,98.760905
1749462190.072346,114291985,8,108,39,171,224,89,54,167,27,Normal,2025-06-09T15:13:10.072346,98.816658
1749462190.123348,309968841,8,176,38,33,2,165,182,204,225,Normal,2025-06-09T15:13:10.123348,98.86766
1749462190.167146,69098170,8,58,171,199,52,197,4,34,235,Normal,2025-06-09T15:13:10.167146,98.911458
1749462190.222345,444061674,8,3,164,13,174,177,244,254,76,Normal,2025-06-09T15:13:10.222345,98.966657
1749462190.273638,183237122,8,8,124,63,111,225,36,54,21,Normal,2025-06-09T15:13:10.273638,99.01795
1749462190.316943,277504451,8,86,69,183,67,69,12,90,232,Normal,2025-06-09T15:13:10.316943,99.061255
1749462190.370006,468485830,8,6,21,229,51,44,216,13,70,Normal,2025-06-09T15:13:10.370006,99.114318
1749462190.423274,157043581,8,209,249,48,51,187,190,27,74,Normal,2025-06-09T15:13:10.423274,99.167586
1749462190.459624,187040393,8,182,75,9,150,127,73,221,29,Normal,2025-06-09T15:13:10.459624,99.203936
1749462190.523751,511856230,8,236,139,221,220,118,53,198,124,Normal,2025-06-09T15:13:10.523751,99.268063
1749462190.571931,191657217,8,169,124,173,18,104,179,174,15,Normal,2025-06-09T15:13:10.571931,99.316243
1749462190.617752,320983928,8,50,50,189,2,114,178,29,84,Normal,2025-06-09T15:13:10.617752,99.362064
1749462190.669414,61654256,8,140,241,1,173,94,17,81,98,Normal,2025-06-09T15:13:10.669414,99.413726
1749462190.723306,438427949,8,163,252,204,84,240,85,208,92,Normal,2025-06-09T15:13:10.723306,99.467618
1749462190.773362,328917881,8,118,70,13,150,183,57,160,51,Normal,2025-06-09T15:13:10.773362,99.517674
1749462190.818654,473544342,8,87,131,96,88,183,208,32,58,Normal,2025-06-09T15:13:10.818654,99.562966
1749462190.872516,338387989,8,41,77,178,191,13,95,104,225,Normal,2025-06-09T15:13:10.872516,99.616828
1749462190.920108,306906727,8,218,102,60,219,108,7,128,120,Normal,2025-06-09T15:13:10.920108,99.66442
1749462190.968012,459038617,8,96,176,186,236,161,166,219,78,Normal,2025-06-09T15:13:10.968012,99.712324
1749462191.021248,492882227,8,155,150,102,197,69,245,53,44,Normal,2025-06-09T15:13:11.021248,99.76556
1749462191.063111,74033848,8,12,65,191,168,98,201,50,77,Normal,2025-06-09T15:13:11.063111,99.807423
1749462191.119875,454078148,8,123,208,19,40,206,49,28,232,Normal,2025-06-09T15:13:11.119875,99.864187
1749462191.158959,32381136,8,75,233,163,253,39,110,207,134,Normal,2025-06-09T15:13:11.158959,99.903271
1749462191.222999,293050544,8,253,132,153,62,104,51,217,224,Normal,2025-06-09T15:13:11.222999,99.967311
1749462191.2721,42805884,8,195,135,227,36,88,204,104,239,Normal,2025-06-09T15:13:11.272100,100.016412
1749462191.317598,51306925,8,166,165,22,98,4,110,8,58,Normal,2025-06-09T15:13:11.317598,100.06191
1749462191.367562,45456237,8,14,204,200,164,0,49,169,118,Normal,2025-06-09T15:13:11.367562,100.111874
1749462191.423318,403915635,8,192,239,18,248,106,180,176,204,Normal,2025-06-09T15:13:11.423318,100.16763
1749462191.468896,100823339,8,80,126,103,32,140,123,94,116,Normal,2025-06-09T15:13:11.468896,100.213208
1749462191.508961,212403948,8,215,57,38,152,52,181,196,44,Normal,2025-06-09T15:13:11.508961,100.253273
1749462191.572702,280315230,8,244,152,120,196,193,51,130,97,Normal,2025-06-09T15:13:11.572702,100.317014
1749462191.620474,13771509,8,47,57,69,5,59,22,44,148,Normal,2025-06-09T15:13:11.620474,100.364786
1749462191.668055,512648220,8,159,226,100,14,198,180,100,166,Normal,2025-06-09T15:13:11.668055,100.412367
1749462191.717911,110272626,8,42,4,204,193,81,137,152,184,Normal,2025-06-09T15:13:11.717911,100.462223
1749462191.773194,101928897,8,174,16,51,110,17,14,112,119,Normal,2025-06-09T15:13:11.773194,100.517506
1749462191.822335,35972552,8,23,79,55,6,245,204,238,31,Normal,2025-06-09T15:13:11.822335,100.566647
1749462191.873517,311559254,8,30,119,188,244,212,14,89,34,Normal,2025-06-09T15:13:11.873517,100.617829
1749462191.920797,176107291,8,164,80,48,143,248,217,189,139,Normal,2025-06-09T15:13:11.920797,100.665109
1749462191.968126,445755903,8,223,86,191,240,173,38,32,219,Normal,2025-06-09T15:13:11.968126,100.712438
1749462192.015589,210679033,8,78,11,235,246,18,28,136,94,Normal,2025-06-09T15:13:12.015589,100.759901
1749462192.063836,16920098,8,151,192,176,45,114,15,133,59,Normal,2025-06-09T15:13:12.063836,100.808148
1749462192.111869,334808434,8,255,164,164,181,34,84,116,74,Normal,2025-06-09T15:13:12.111869,100.856181
1749462192.171599,240384578,8,100,158,72,221,164,234,130,97,Normal,2025-06-09T15:13:12.171599,100.915911
1749462192.222003,230732507,8,64,87,181,178,198,126,122,201,Normal,2025-06-09T15:13:12.222003,100.966315
1749462192.271896,534912736,8,77,248,197,154,121,49,21,183,Normal,2025-06-09T15:13:12.271896,101.016208
1749462192.321536,391048550,8,95,139,144,169,244,66,241,66,Normal,2025-06-09T15:13:12.321536,101.065848
1749462192.365236,503166954,8,149,203,192,26,123,197,140,215,Normal,2025-06-09T15:13:12.365236,101.109548
1749462192.414796,377645105,8,224,209,243,3,73,17,4,248,Normal,2025-06-09T15:13:12.414796,101.159108
1749462192.472249,281489301,8,24,176,226,65,103,75,113,81,Normal,2025-06-09T15:13:12.472249,101.216561
1749462192.523727,509251445,8,14,237,8,15,221,7,206,51,Normal,2025-06-09T15:13:12.523727,101.268039
1749462192.571442,44023687,8,196,127,101,74,113,51,195,96,Normal,2025-06-09T15:13:12.571442,101.315754
1749462192.619813,230187201,8,136,239,44,215,200,59,157,62,Normal,2025-06-09T15:13:12.619813,101.364125
1749462192.672212,504227603,8,139,132,198,81,110,36,101,200,Normal,2025-06-09T15:13:12.672212,101.416524
1749462192.718459,506829683,8,22,117,131,200,162,30,11,0,Normal,2025-06-09T15:13:12.718459,101.462771
1749462192.761359,312865152,8,219,106,237,65,186,181,16,138,Normal,2025-06-09T15:13:12.761359,101.505671
1749462192.814379,293935940,8,61,100,242,221,167,120,153,114,Normal,2025-06-09T15:13:12.814379,101.558691
1749462192.872818,207029953,8,26,31,50,27,47,104,16,165,Normal,2025-06-09T15:13:12.872818,101.61713
1749462192.921412,180769223,8,208,42,57,149,225,130,77,93,Normal,2025-06-09T15:13:12.921412,101.665724
1749462192.968824,406113894,8,44,135,4,93,41,161,150,111,Normal,2025-06-09T15:13:12.968824,101.713136
1749462193.014815,100941403,8,190,234,52,74,91,12,149,231,Normal,2025-06-09T15:13:13.014815,101.759127
1749462193.062279,180337350,8,107,83,148,207,240,128,208,129,Normal,2025-06-09T15:13:13.062279,101.806591
1749462193.1156,134705689,8,117,141,30,156,220,165,169,219,Normal,2025-06-09T15:13:13.115600,101.859912
1749462193.161859,73587994,8,57,180,131,47,147,152,72,166,Normal,2025-06-09T15:13:13.161859,101.906171
1749462193.221742,359671366,8,1,124,142,153,114,94,238,14,Normal,2025-06-09T15:13:13.221742,101.966054
1749462193.27381,287990210,8,200,111,109,198,123,162,242,62,Normal,2025-06-09T15:13:13.273810,102.018122
1749462193.316237,163487310,8,191,1,183,153,232,136,58,171,Normal,2025-06-09T15:13:13.316237,102.060549
1749462193.37398,522828286,8,5,118,164,42,122,39,177,233,Normal,2025-06-09T15:13:13.373980,102.118292
1749462193.4175,289553041,8,187,3,18,35,206,78,160,239,Normal,2025-06-09T15:13:13.417500,102.161812
1749462193.459096,140517937,8,115,24,17,169,28,132,106,175,Normal,2025-06-09T15:13:13.459096,102.203408
1749462193.522821,494785320,8,248,64,243,35,110,168,217,229,Normal,2025-06-09T15:13:13.522821,102.267133
1749462193.570333,169770614,8,26,171,232,83,158,171,120,231,Normal,2025-06-09T15:13:13.570333,102.314645
1749462193.619922,277666636,8,167,115,10,143,70,255,162,173,Normal,2025-06-09T15:13:13.619922,102.364234
1749462193.67345,160607998,8,106,125,219,36,33,129,124,23,Normal,2025-06-09T15:13:13.673450,102.417762
1749462193.722234,325899680,8,239,101,68,64,156,169,252,177,Normal,2025-06-09T15:13:13.722234,102.466546
1749462193.767935,376947261,8,18,151,87,223,177,11,170,25,Normal,2025-06-09T15:13:13.767935,102.512247
1749462193.818016,433301073,8,24,24,176,111,193,242,37,207,Normal,2025-06-09T15:13:13.818016,102.562328
1749462193.872779,213344583,8,247,167,164,232,188,43,27,40,Normal,2025-06-09T15:13:13.872779,102.617091
1749462193.921095,13508912,8,108,194,232,91,41,60,74,181,Normal,2025-06-09T15:13:13.921095,102.665407
1749462193.967746,10884462,8,208,220,13,88,60,221,75,170,Normal,2025-06-09T15:13:13.967746,102.712058
1749462194.019831,326425524,8,224,214,32,192,77,80,92,187,Normal,2025-06-09T15:13:14.019831,102.764143
1749462194.06325,440768504,8,28,190,137,180,94,251,228,227,Normal,2025-06-09T15:13:14.063250,102.807562
1749462194.122934,506129957,8,148,126,126,130,253,161,132,76,Normal,2025-06-09T15:13:14.122934,102.867246
1749462194.170844,461291830,8,190,79,125,135,0,73,90,31,Normal,2025-06-09T15:13:14.170844,102.915156
1749462194.221655,453870812,8,192,167,92,126,186,129,132,147,Normal,2025-06-09T15:13:14.221655,102.965967
1749462194.269675,514749156,8,205,169,205,99,129,161,235,185,Normal,2025-06-09T15:13:14.269675,103.013987
1749462194.322122,226794954,8,189,143,75,219,225,145,128,127,Normal,2025-06-09T15:13:14.322122,103.066434
1749462194.370621,17524851,8,29,198,126,29,167,133,82,75,Normal,2025-06-09T15:13:14.370621,103.114933
1749462194.417744,87591195,8,156,14,87,116,196,241,192,213,Normal,2025-06-09T15:13:14.417744,103.162056
1749462194.472104,81345906,8,115,213,30,184,232,141,149,123,Normal,2025-06-09T15:13:14.472104,103.216416
1749462194.523636,300259058,8,101,73,185,197,69,161,72,100,Normal,2025-06-09T15:13:14.523636,103.267948
1749462194.571214,413764464,8,87,249,21,243,244,68,241,163,Normal,2025-06-09T15:13:14.571214,103.315526
1749462194.622457,56390309,8,157,254,116,3,18,106,245,164,Normal,2025-06-09T15:13:14.622457,103.366769
1749462194.669074,352921092,8,105,3,73,95,62,14,21,62,Normal,2025-06-09T15:13:14.669074,103.413386
1749462194.717087,277773582,8,35,1,83,187,132,28,2,112,Normal,2025-06-09T15:13:14.717087,103.461399
1749462194.772405,75848484,8,11,127,225,96,104,174,158,34,Normal,2025-06-09T15:13:14.772405,103.516717
1749462194.820023,509371179,8,115,90,193,166,59,131,73,118,Normal,2025-06-09T15:13:14.820023,103.564335
1749462194.873759,195312286,8,38,245,237,231,250,226,56,54,Normal,2025-06-09T15:13:14.873759,103.618071
1749462194.921124,233704798,8,83,182,207,205,84,63,209,17,Normal,2025-06-09T15:13:14.921124,103.665436
1749462194.96917,413915660,8,176,15,167,208,212,75,229,54,Normal,2025-06-09T15:13:14.969170,103.713482
1749462195.018931,431045578,8,252,76,22,187,60,85,108,232,Normal,2025-06-09T15:13:15.018931,103.763243
1749462195.071961,88648653,8,12,33,192,75,73,81,118,241,Normal,2025-06-09T15:13:15.071961,103.816273
1749462195.120378,88484740,8,7,251,0,95,91,103,165,62,Normal,2025-06-09T15:13:15.120378,103.86469
1749462195.172735,372672006,8,58,155,158,183,129,207,211,204,Normal,2025-06-09T15:13:15.172735,103.917047
1749462195.223479,56262797,8,188,45,55,183,36,142,68,234,Normal,2025-06-09T15:13:15.223479,103.967791
1749462195.271123,450601766,8,201,61,217,116,142,39,35,245,Normal,2025-06-09T15:13:15.271123,104.015435
1749462195.319204,498583724,8,19,39,78,70,68,196,242,26,Normal,2025-06-09T15:13:15.319204,104.063516
1749462195.373804,450823523,8,229,158,11,226,179,50,104,144,Normal,2025-06-09T15:13:15.373804,104.118116
1749462195.414104,236699671,8,252,102,39,16,253,100,29,100,Normal,2025-06-09T15:13:15.414104,104.158416
1749462195.470735,112557292,8,96,97,82,221,254,220,35,144,Normal,2025-06-09T15:13:15.470735,104.215047
1749462195.517828,296584759,8,120,21,21,63,93,35,139,236,Normal,2025-06-09T15:13:15.517828,104.26214
1749462195.57268,529993305,8,41,223,33,198,91,22,168,216,Normal,2025-06-09T15:13:15.572680,104.316992
1749462195.620966,383678240,8,102,197,238,16,58,221,161,220,Normal,2025-06-09T15:13:15.620966,104.365278
1749462195.667453,369329819,8,100,148,126,129,174,223,103,237,Normal,2025-06-09T15:13:15.667453,104.411765
1749462195.7149,529822753,8,93,19,109,148,63,169,52,234,Normal,2025-06-09T15:13:15.714900,104.459212
1749462195.763053,98543146,8,197,237,255,118,105,204,102,26,Normal,2025-06-09T15:13:15.763053,104.507365
1749462195.816647,48783234,8,48,124,32,142,48,52,247,179,Normal,2025-06-09T15:13:15.816647,104.560959
1749462195.858345,256803936,8,89,113,108,130,67,162,62,58,Normal,2025-06-09T15:13:15.858345,104.602657
1749462195.922667,268509774,8,61,79,65,131,5,168,212,51,Normal,2025-06-09T15:13:15.922667,104.666979
1749462195.971376,382215657,8,0,42,155,228,192,74,203,225,Normal,2025-06-09T15:13:15.971376,104.715688
1749462196.018518,127921921,8,66,115,16,123,142,11,108,201,Normal,2025-06-09T15:13:16.018518,104.76283
1749462196.066707,344945165,8,43,14,87,15,158,194,219,107,Normal,2025-06-09T15:13:16.066707,104.811019
1749462196.114411,321503300,8,74,117,105,24,97,21,136,174,Normal,2025-06-09T15:13:16.114411,104.858723
1749462196.170876,55170292,8,201,218,233,86,178,192,38,140,Normal,2025-06-09T15:13:16.170876,104.915188
1749462196.219435,15576960,8,137,58,132,213,156,18,191,105,Normal,2025-06-09T15:13:16.219435,104.963747
1749462196.273873,200048657,8,101,20,25,203,4,241,187,116,Normal,2025-06-09T15:13:16.273873,105.018185
1749462196.322162,323236963,8,192,230,79,22,173,252,72,225,Normal,2025-06-09T15:13:16.322162,105.066474
1749462196.370617,421640974,8,128,210,103,74,200,32,185,106,Normal,2025-06-09T15:13:16.370617,105.114929
1749462196.418695,174263801,8,67,215,126,70,139,200,200,204,Normal,2025-06-09T15:13:16.418695,105.163007
1749462196.466476,437408596,8,20,227,167,106,197,225,195,220,Normal,2025-06-09T15:13:16.466476,105.210788
1749462196.522374,316805352,8,140,74,198,179,154,20,245,58,Normal,2025-06-09T15:13:16.522374,105.266686
1749462196.560486,394195481,8,204,149,57,198,156,229,92,208,Normal,2025-06-09T15:13:16.560486,105.304798
1749462196.623242,54444383,8,25,54,18,145,244,194,2,56,Normal,2025-06-09T15:13:16.623242,105.367554
1749462196.672164,238302120,8,218,177,221,113,89,93,247,64,Normal,2025-06-09T15:13:16.672164,105.416476
1749462196.720798,445751436,8,23,231,159,53,42,123,32,60,Normal,2025-06-09T15:13:16.720798,105.46511
1749462196.767225,170649925,8,135,236,62,227,206,115,51,21,Normal,2025-06-09T15:13:16.767225,105.511537
1749462196.822557,49439098,8,214,105,38,6,250,166,76,173,Normal,2025-06-09T15:13:16.822557,105.566869
1749462196.872904,511866797,8,70,144,156,118,161,76,207,114,Normal,2025-06-09T15:13:16.872904,105.617216
1749462196.910219,442419187,8,172,12,65,148,230,185,41,199,Normal,2025-06-09T15:13:16.910219,105.654531
1749462196.958228,248303189,8,136,60,172,147,90,108,214,98,Normal,2025-06-09T15:13:16.958228,105.70254
1749462197.021734,272924081,8,136,104,22,194,121,200,252,76,Normal,2025-06-09T15:13:17.021734,105.766046
1749462197.069618,416161170,8,80,251,24,221,57,247,26,151,Normal,2025-06-09T15:13:17.069618,105.81393
1749462197.117435,235768849,8,134,234,191,212,194,115,143,193,Normal,2025-06-09T15:13:17.117435,105.861747
1749462197.165384,339606140,8,250,249,107,112,54,233,182,67,Normal,2025-06-09T15:13:17.165384,105.909696
